date,open,high,low,close
2017-12-28,916.5618896484375,925.6259765625,910.4696655273438,915.5217895507812
2017-12-29,917.8001708984375,923.5457153320312,909.8753051757812,912.4013671875
2018-01-01,914.0358276367188,914.0358276367188,898.9785766601562,901.2074584960938
2018-01-02,904.4269409179688,910.9154052734375,897.888916015625,902.5942993164062
2018-01-03,916.3142700195312,917.3048706054688,904.4764404296875,906.2100219726562
2018-01-04,909.528564453125,913.144287109375,907.1015625,911.6583862304688
2018-01-05,913.144287109375,918.1964111328125,911.60888671875,914.5806884765625
2018-01-08,917.4039306640625,922.2579345703125,914.828369140625,919.8309326171875
2018-01-09,919.4346923828125,935.0368041992188,915.3236694335938,932.114501953125
2018-01-10,934.145263671875,938.50390625,926.7156372070312,933.5013427734375
2018-01-11,932.9564819335938,933.7985229492188,926.2203369140625,928.9445190429688
2018-01-12,934.145263671875,943.8532104492188,929.4398193359375,940.0888671875
2018-01-15,941.0795288085938,949.4996948242188,936.3245849609375,940.2374877929688
2018-01-16,938.8010864257812,938.8010864257812,911.3612060546875,914.2835083007812
2018-01-17,917.3048706054688,920.2766723632812,898.4832763671875,915.8189697265625
2018-01-18,920.2766723632812,920.8710327148438,906.5072021484375,911.0640258789062
2018-01-19,914.3330078125,925.6259765625,913.4414672851562,922.5551147460938
2018-01-22,939.0982666015625,965.1513061523438,931.1734008789062,962.3776245117188
2018-01-23,965.8447265625,981.6449584960938,965.8447265625,974.0172729492188
2018-01-24,972.5313720703125,972.5313720703125,953.6107177734375,957.2760009765625
2018-01-25,958.8114013671875,962.8729248046875,947.1717529296875,956.8302001953125
2018-01-29,957.1273803710938,968.1231689453125,950.2921752929688,955.443359375
2018-01-30,956.7311401367188,956.7311401367188,940.0888671875,941.4757690429688
2018-01-31,941.0795288085938,955.443359375,932.7088623046875,952.2733764648438
2018-02-01,954.205078125,963.46728515625,927.8053588867188,934.9872436523438
2018-02-02,926.2203369140625,935.0863037109375,892.5396118164062,895.858154296875
2018-02-05,885.6053466796875,903.931640625,873.5198974609375,893.6788330078125
2018-02-06,868.7649536132812,889.5678100585938,862.8212890625,883.7232055664062
2018-02-07,894.0750732421875,896.8983154296875,881.6428833007812,886.0015869140625
2018-02-08,889.46875,902.0989990234375,883.9708251953125,896.0562744140625
2018-02-09,880.6522827148438,893.5302124023438,877.6804809570312,889.419189453125
2018-02-12,894.5208129882812,909.578125,893.5797729492188,906.9034423828125
2018-02-14,914.3330078125,933.64990234375,912.351806640625,924.883056640625
2018-02-15,928.845458984375,936.869384765625,919.4346923828125,926.8642578125
2018-02-16,930.7771606445312,933.7490234375,909.4790649414062,912.6489868164062
2018-02-19,912.351806640625,923.24853515625,904.9718017578125,918.2954711914062
2018-02-20,920.2766723632812,920.821533203125,910.1724853515625,912.4508666992188
2018-02-21,921.267333984375,923.7438354492188,913.4910278320312,920.6234130859375
2018-02-22,913.3424072265625,922.2579345703125,911.3612060546875,915.6703491210938
2018-02-23,916.7105102539062,929.1921997070312,914.0853881835938,925.4774169921875
2018-02-26,930.1828002929688,936.0274047851562,927.8053588867188,929.8856201171875
2018-02-27,930.1828002929688,946.8250732421875,929.5388793945312,941.5748291015625
2018-02-28,937.0675659179688,948.1128540039062,934.3433837890625,945.5867919921875
2018-03-01,940.8318481445312,950.8865356445312,937.0675659179688,939.4945068359375
2018-03-05,934.145263671875,941.2280883789062,912.9461669921875,915.4227294921875
2018-03-06,920.2766723632812,927.4091186523438,896.6011352539062,902.297119140625
2018-03-07,900.712158203125,900.712158203125,879.7112426757812,881.395263671875
2018-03-08,889.2210693359375,905.912841796875,884.9119262695312,902.8914794921875
2018-03-09,906.30908203125,910.71728515625,902.4952392578125,904.5260009765625
2018-03-12,911.3612060546875,924.3381958007812,908.9342041015625,921.5645141601562
2018-03-13,923.1494750976562,927.2109375,912.6985473632812,923.0999145507812
2018-03-14,920.0785522460938,923.2980346679688,910.5687255859375,920.3262329101562
2018-03-15,916.3142700195312,920.7224731445312,901.455078125,903.2382202148438
2018-03-16,900.4644775390625,901.1578979492188,877.72998046875,891.5985107421875
2018-03-19,892.5396118164062,898.3842163085938,883.6241455078125,887.0912475585938
2018-03-20,884.9119262695312,895.511474609375,878.7205810546875,881.4447631835938
2018-03-21,886.4473876953125,893.876953125,884.9119262695312,888.4780883789062
2018-03-22,887.5865478515625,903.3867797851562,887.3389282226562,899.6224975585938
2018-03-23,882.2372436523438,891.5490112304688,880.7513427734375,885.5062866210938
2018-03-26,885.5557861328125,895.8086547851562,884.1194458007812,892.638671875
2018-03-27,898.681396484375,902.1980590820312,888.5771484375,891.3508911132812
2018-03-28,887.388427734375,887.43798828125,871.73681640625,874.4114379882812
2018-04-02,884.61474609375,892.4901123046875,878.17578125,884.565185546875
2018-04-03,882.633544921875,893.2330322265625,876.9375,891.1032104492188
2018-04-04,896.2048950195312,903.2382202148438,883.6736450195312,886.4968872070312
2018-04-05,896.6011352539062,901.455078125,895.01611328125,899.6719970703125
2018-04-06,899.473876953125,909.8753051757812,896.5020751953125,902.4457397460938
2018-04-09,903.9811401367188,910.37060546875,903.9811401367188,907.3987426757812
2018-04-10,909.7762451171875,915.224609375,905.566162109375,908.4389038085938
2018-04-11,913.144287109375,923.991455078125,907.4483032226562,922.1093139648438
2018-04-12,921.1187133789062,927.8548583984375,915.5217895507812,919.9794921875
2018-04-13,923.9419555664062,932.857421875,919.9794921875,930.0341796875
2018-04-16,925.675537109375,931.1734008789062,919.7813720703125,928.2510986328125
2018-04-17,931.1734008789062,938.3057861328125,927.2109375,935.3834838867188
2018-04-18,936.3740844726562,939.29638671875,926.2698974609375,929.1921997070312
2018-04-19,930.2818603515625,936.12646484375,926.2203369140625,933.4517822265625
2018-04-20,929.1921997070312,933.0060424804688,912.5499267578125,919.18701171875
2018-04-23,921.267333984375,935.4825439453125,919.7813720703125,927.2109375
2018-04-24,927.0128173828125,966.5382080078125,926.2203369140625,960.9412231445312
2018-04-25,964.5074462890625,972.5809326171875,954.5022583007812,961.3870239257812
2018-04-26,963.863525390625,978.7227172851562,953.2144775390625,966.1914672851562
2018-04-27,980.5057983398438,1001.5067138671875,976.2461547851562,986.9447631835938
2018-04-30,972.779052734375,983.2794799804688,950.985595703125,954.254638671875
2018-05-02,957.9198608398438,970.0053100585938,955.9881591796875,963.5663452148438
2018-05-03,968.717529296875,968.717529296875,950.24267578125,952.570556640625
2018-05-04,953.808837890625,955.6414794921875,941.0795288085938,944.992431640625
2018-05-07,949.8463745117188,964.1112060546875,947.369873046875,961.88232421875
2018-05-08,968.3212890625,972.779052734375,956.1367797851562,958.0189208984375
2018-05-09,956.8302001953125,975.0574340820312,953.2144775390625,967.52880859375
2018-05-10,970.7977905273438,975.3546142578125,965.101806640625,971.93701171875
2018-05-11,972.0360717773438,981.99169921875,968.5689086914062,979.9609375
2018-05-14,982.6356201171875,982.6356201171875,967.52880859375,977.3358154296875
2018-05-15,973.8191528320312,990.6099853515625,967.479248046875,969.7576904296875
2018-05-16,964.8541259765625,964.8541259765625,943.5065307617188,947.1717529296875
2018-05-17,950.3417358398438,950.985595703125,932.6593017578125,936.47314453125
2018-05-18,936.7208251953125,944.546630859375,923.24853515625,925.0811767578125
2018-05-21,922.01025390625,926.9137573242188,913.4414672851562,922.6046142578125
2018-05-22,924.3877563476562,925.229736328125,916.3142700195312,918.0478515625
2018-05-23,917.3048706054688,917.3048706054688,900.6130981445312,903.6839599609375
2018-05-24,905.4175415039062,912.351806640625,901.6036987304688,907.2501831054688
2018-05-25,907.3987426757812,914.7293090820312,905.8633422851562,912.1536865234375
2018-05-28,916.2152099609375,918.2954711914062,909.4790649414062,911.7574462890625
2018-05-29,912.8471069335938,919.2860717773438,905.8137817382812,908.8351440429688
2018-05-30,906.2595825195312,914.5311889648438,898.0870361328125,907.497802734375
2018-05-31,912.351806640625,913.6395874023438,905.96240234375,912.6985473632812
2018-06-01,911.3612060546875,926.9633178710938,909.8257446289062,921.8121337890625
2018-06-04,924.6353759765625,935.1358642578125,921.8121337890625,932.0154418945312
2018-06-05,933.9471435546875,946.0325317382812,932.1640014648438,938.7515869140625
2018-06-06,938.107666015625,947.023193359375,933.7985229492188,945.4381713867188
2018-06-07,945.9334716796875,966.8353881835938,945.4877319335938,962.22900390625
2018-06-08,957.2760009765625,977.2863159179688,951.5799560546875,975.10693359375
2018-06-11,977.8311157226562,990.5604858398438,969.8567504882812,973.4229125976562
2018-06-12,974.1658935546875,990.6099853515625,971.094970703125,987.7867431640625
2018-06-13,990.6099853515625,996.45458984375,980.2086181640625,993.0865478515625
2018-06-14,988.0839233398438,1002.2991943359375,978.1282958984375,998.4853515625
2018-06-15,996.5536499023438,1013.8893432617188,989.8670654296875,1004.6766967773438
2018-06-18,999.327392578125,1010.8679809570312,997.5442504882812,1006.0139770507812
2018-06-19,1004.3794555664062,1005.2710571289062,984.3196411132812,986.6970825195312
2018-06-20,986.6475830078125,1013.2949829101562,985.5083618164062,1009.6792602539062
2018-06-21,1013.8397827148438,1026.27197265625,1011.7100219726562,1022.260009765625
2018-06-22,1018.7433471679688,1019.5358276367188,998.9806518554688,1002.9926147460938
2018-06-25,1001.9029541015625,1006.955078125,992.888427734375,995.0182495117188
2018-06-26,996.5536499023438,996.5536499023438,966.0924072265625,969.7576904296875
2018-06-27,969.3118896484375,976.1470947265625,953.6602783203125,956.7807006835938
2018-06-28,952.966796875,959.40576171875,931.4705810546875,936.076904296875
2018-06-29,940.18798828125,966.340087890625,940.0888671875,963.3187255859375
2018-07-02,963.2196655273438,963.2196655273438,948.0137939453125,951.5799560546875
2018-07-03,955.9386596679688,969.2623901367188,951.3323364257812,962.1795043945312
2018-07-04,962.6748046875,982.6851196289062,961.88232421875,980.802978515625
2018-07-05,987.63818359375,998.93115234375,949.5987548828125,955.443359375
2018-07-06,955.6909790039062,973.7696533203125,955.443359375,968.3707885742188
2018-07-09,977.8311157226562,990.6099853515625,974.2649536132812,987.7372436523438
2018-07-10,993.3341674804688,1018.8424072265625,990.6099853515625,1016.0686645507812
2018-07-11,1015.375244140625,1031.1259765625,1008.2924194335938,1029.045654296875
2018-07-12,1034.5435791015625,1088.680419921875,1032.8099365234375,1072.186767578125
2018-07-13,1070.3541259765625,1098.5865478515625,1069.8587646484375,1089.472900390625
2018-07-16,1089.472900390625,1098.4874267578125,1062.97412109375,1066.094482421875
2018-07-17,1068.1748046875,1085.6590576171875,1059.5565185546875,1082.0928955078125
2018-07-18,1088.0860595703125,1094.227783203125,1067.1842041015625,1082.291015625
2018-07-19,1083.033935546875,1104.5301513671875,1076.149169921875,1094.4754638671875
2018-07-20,1102.9451904296875,1127.8094482421875,1101.459228515625,1118.052001953125
2018-07-23,1119.191162109375,1119.191162109375,1102.64794921875,1109.7803955078125
2018-07-24,1111.4644775390625,1116.1697998046875,1097.00146484375,1100.5181884765625
2018-07-25,1099.5771484375,1112.455078125,1093.83154296875,1104.6787109375
2018-07-26,1099.6761474609375,1110.9691162109375,1097.397705078125,1100.220947265625
2018-07-27,1108.9879150390625,1126.7198486328125,1101.7069091796875,1119.24072265625
2018-07-30,1119.3892822265625,1146.4329833984375,1117.4080810546875,1140.58837890625
2018-07-31,1140.192138671875,1179.22216796875,1136.3782958984375,1174.863525390625
2018-08-01,1179.22216796875,1191.604736328125,1174.26904296875,1181.15380859375
2018-08-02,1180.311767578125,1180.311767578125,1155.001708984375,1157.379150390625
2018-08-03,1163.966796875,1172.386962890625,1158.5679931640625,1165.8984375
2018-08-06,1165.6507568359375,1184.76953125,1164.3134765625,1181.4014892578125
2018-08-07,1183.679931640625,1190.118896484375,1165.947998046875,1173.080322265625
2018-08-08,1173.872802734375,1211.020751953125,1173.872802734375,1206.2657470703125
2018-08-09,1210.0301513671875,1220.1343994140625,1200.619384765625,1206.513427734375
2018-08-10,1199.628662109375,1203.5911865234375,1191.0103759765625,1192.892578125
2018-08-13,1186.3050537109375,1188.6824951171875,1171.594482421875,1176.5474853515625
2018-08-14,1178.825927734375,1205.7705078125,1173.179443359375,1199.232421875
2018-08-16,1191.9515380859375,1204.581787109375,1184.2742919921875,1189.5245361328125
2018-08-17,1197.6474609375,1203.9874267578125,1188.781494140625,1192.44677734375
2018-08-20,1196.557861328125,1225.1864013671875,1196.3101806640625,1223.3043212890625
2018-08-21,1225.6322021484375,1239.7484130859375,1215.478515625,1235.48876953125
2018-08-23,1234.5972900390625,1262.037109375,1226.771484375,1257.5299072265625
2018-08-24,1253.3692626953125,1267.9312744140625,1248.2181396484375,1265.5042724609375
2018-08-27,1267.386474609375,1283.6820068359375,1266.7425537109375,1279.372802734375
2018-08-28,1283.83056640625,1310.5770263671875,1282.8399658203125,1306.6146240234375
2018-08-29,1303.93994140625,1316.520751953125,1278.0850830078125,1282.0474853515625
2018-08-30,1281.453125,1284.9697265625,1258.5205078125,1262.48291015625
2018-08-31,1258.07470703125,1258.07470703125,1224.98828125,1229.990966796875
2018-09-03,1233.3094482421875,1246.08837890625,1214.537353515625,1217.6082763671875
2018-09-04,1223.552001953125,1243.0174560546875,1217.459716796875,1230.2880859375
2018-09-05,1230.8328857421875,1240.8875732421875,1197.1522216796875,1215.478515625
2018-09-06,1218.598876953125,1253.8150634765625,1213.843994140625,1249.555419921875
2018-09-07,1253.0225830078125,1269.318115234375,1242.72021484375,1266.593994140625
2018-09-10,1263.0277099609375,1265.009033203125,1238.361572265625,1244.0576171875
2018-09-11,1247.177978515625,1256.48974609375,1222.660400390625,1226.0780029296875
2018-09-12,1240.045654296875,1246.880859375,1217.3111572265625,1240.739013671875
2018-09-14,1247.57421875,1263.6220703125,1235.9345703125,1241.3829345703125
2018-09-17,1239.0054931640625,1239.0054931640625,1210.129150390625,1214.3887939453125
2018-09-18,1214.4879150390625,1227.7620849609375,1202.947265625,1205.720947265625
2018-09-19,1212.506591796875,1212.506591796875,1189.72265625,1199.381103515625
2018-09-21,1207.5535888671875,1225.7808837890625,1172.386962890625,1206.067626953125
2018-09-24,1203.0462646484375,1228.25732421875,1193.189697265625,1220.4810791015625
2018-09-25,1223.898681640625,1233.3094482421875,1183.7789306640625,1219.044677734375
2018-09-26,1227.3658447265625,1242.1754150390625,1215.6270751953125,1239.6494140625
2018-09-27,1243.215576171875,1251.140380859375,1225.8798828125,1241.977294921875
2018-09-28,1248.069580078125,1259.7587890625,1235.587890625,1246.1378173828125
2018-10-01,1245.8902587890625,1245.8902587890625,1192.6944580078125,1220.1343994140625
2018-10-03,1217.9549560546875,1227.960205078125,1188.781494140625,1193.7841796875
2018-10-04,1178.33056640625,1179.22216796875,1095.6146240234375,1111.7120361328125
2018-10-05,1089.1756591796875,1104.827392578125,1028.4017333984375,1039.0013427734375
2018-10-08,1040.1405029296875,1106.5113525390625,1015.9201049804688,1098.9827880859375
2018-10-09,1111.11767578125,1112.752197265625,1071.0474853515625,1079.814453125
2018-10-10,1083.6282958984375,1105.3721923828125,1074.118408203125,1091.7513427734375
2018-10-11,1054.009033203125,1104.282470703125,1033.206298828125,1077.5855712890625
2018-10-12,1094.5745849609375,1118.398681640625,1091.55322265625,1115.9716796875
2018-10-15,1119.290283203125,1136.130615234375,1107.650634765625,1129.0477294921875
2018-10-16,1135.239013671875,1156.4381103515625,1129.29541015625,1152.8719482421875
2018-10-17,1167.92919921875,1168.27587890625,1129.29541015625,1140.4892578125
2018-10-19,1089.6710205078125,1100.5677490234375,1060.2003173828125,1090.958740234375
2018-10-22,1099.5771484375,1104.33203125,1047.4215087890625,1052.6717529296875
2018-10-23,1042.8646240234375,1054.7025146484375,1033.85009765625,1044.79638671875
2018-10-24,1064.806640625,1065.8468017578125,1021.7151489257812,1035.930419921875
2018-10-25,1026.27197265625,1030.8782958984375,1006.8560180664062,1021.1207885742188
2018-10-26,1023.2010498046875,1047.0748291015625,1012.4034423828125,1035.08837890625
2018-10-29,1036.1781005859375,1083.5787353515625,1036.1781005859375,1077.5855712890625
2018-10-30,1075.30712890625,1075.30712890625,1042.2208251953125,1047.0748291015625
2018-10-31,1049.0560302734375,1055.8416748046875,1037.168701171875,1051.284912109375
2018-11-01,1057.8724365234375,1057.8724365234375,1040.1405029296875,1046.331787109375
2018-11-02,1056.9808349609375,1070.849365234375,1053.1669921875,1064.806640625
2018-11-05,1063.370361328125,1082.4395751953125,1054.9996337890625,1080.0621337890625
2018-11-06,1083.727294921875,1101.558349609375,1081.349853515625,1093.7325439453125
2018-11-07,1104.5301513671875,1104.5301513671875,1096.30810546875,1100.2705078125
2018-11-09,1095.8623046875,1103.3414306640625,1074.8118896484375,1083.1824951171875
2018-11-12,1087.392578125,1088.4822998046875,1064.4599609375,1069.8587646484375
2018-11-13,1063.9151611328125,1092.642822265625,1060.002197265625,1089.126220703125
2018-11-14,1094.673583984375,1102.2022705078125,1075.30712890625,1087.6402587890625
2018-11-15,1086.649658203125,1092.642822265625,1076.2977294921875,1086.550537109375
2018-11-16,1087.6402587890625,1119.3397216796875,1086.7982177734375,1116.813720703125
2018-11-19,1122.2620849609375,1140.885498046875,1120.3798828125,1139.2015380859375
2018-11-20,1134.2484130859375,1145.046142578125,1119.3892822265625,1126.7198486328125
2018-11-21,1126.81884765625,1134.7437744140625,1096.65478515625,1102.4498291015625
2018-11-22,1104.034912109375,1114.782958984375,1089.77001953125,1092.4942626953125
2018-11-26,1098.5865478515625,1107.0067138671875,1087.095458984375,1099.3294677734375
2018-11-27,1097.496826171875,1119.3892822265625,1095.06982421875,1117.606201171875
2018-11-28,1121.8162841796875,1146.8787841796875,1115.7239990234375,1141.82666015625
2018-11-29,1150.0982666015625,1168.82080078125,1149.107666015625,1157.52783203125
2018-11-30,1161.2921142578125,1174.863525390625,1151.385986328125,1156.586669921875
2018-12-03,1163.86767578125,1163.86767578125,1137.715576171875,1145.5909423828125
2018-12-04,1147.1263427734375,1147.1263427734375,1131.4747314453125,1141.4798583984375
2018-12-05,1133.01025390625,1147.9188232421875,1128.6019287109375,1144.3031005859375
2018-12-06,1138.2109375,1138.2109375,1107.7496337890625,1113.098876953125
2018-12-07,1118.844482421875,1126.2740478515625,1097.942626953125,1123.1536865234375
2018-12-10,1099.5771484375,1103.8367919921875,1072.9296875,1080.0125732421875
2018-12-11,1055.990234375,1091.7513427734375,1045.093505859375,1087.2440185546875
2018-12-12,1088.680419921875,1103.044189453125,1077.5360107421875,1100.0723876953125
2018-12-13,1117.4080810546875,1117.4080810546875,1084.7674560546875,1096.65478515625
2018-12-14,1092.741943359375,1104.43115234375,1081.5479736328125,1101.7564697265625
2018-12-17,1105.47119140625,1122.361083984375,1101.06298828125,1119.290283203125
2018-12-18,1112.752197265625,1128.3048095703125,1109.978515625,1125.729248046875
2018-12-19,1130.7813720703125,1136.52685546875,1122.5592041015625,1126.12548828125
2018-12-20,1110.473876953125,1121.8658447265625,1105.6693115234375,1117.8538818359375
2018-12-21,1114.436279296875,1120.6275634765625,1085.7086181640625,1089.869140625
2018-12-24,1090.5625,1092.8409423828125,1076.3472900390625,1078.9228515625
2018-12-26,1075.6043701171875,1089.6710205078125,1055.6435546875,1088.0364990234375
2018-12-27,1096.8033447265625,1116.41748046875,1093.6334228515625,1109.6812744140625
2018-12-28,1114.9315185546875,1124.5899658203125,1110.6719970703125,1114.9810791015625
